Geneid,Chr,Start,End,Strand,Length,DA778_ASAP31_PD_NP18-117_AMY_0,DA791_ASAP50_ctrl_NP18-159_AMY_0,DA780_ASAP37_PD_NP19-16_AMY_0,DA783_ASAP45_PD_NP19-255_AMY_0,DA793_ASAP53_ctrl_NP19-36_AMY_0,DA811_ASAP18_PD_NP16-140_AMY_0,DA805_ASAP56_ctrl_NP19-37_AMY_0,AA_ASAP110_ctrl_NP16-119_AMY_0,AA_ASAP114_PD_NP21-57_AMY_0,AA_ASAP115_PD_NP21-208_AMY_0,DA474_ASAP24_PD_NP16-25_AMY_0,DA802_ASAP40_PD_NP19-23_AMY_0,AA_ASAP121_PD_NP17-232_AMY_1,AA_ASAP126_PD_NP19-137_AMY_1,AA_ASAP123_ctrl_NP19-218_AMY_1,AA_ASAP128_PD_NP21-04_AMY_1,AA_ASAP124_ctrl_NP22-37_AMY_1,AA_ASAP131_PD_NP23-21_AMY_1,DA778_ASAP31_PD_NP18-117_AMY_1,DA791_ASAP50_ctrl_NP18-159_AMY_1,DA780_ASAP37_PD_NP19-16_AMY_1,DA783_ASAP45_PD_NP19-255_AMY_1,DA793_ASAP53_ctrl_NP19-36_AMY_1,DA811_ASAP18_PD_NP16-140_AMY_1,DA805_ASAP56_ctrl_NP19-37_AMY_1,AA_ASAP110_ctrl_NP16-119_AMY_1,AA_ASAP113_ctrl_NP18-148_AMY_1,AA_ASAP114_PD_NP21-57_AMY_1,AA_ASAP115_PD_NP21-208_AMY_1,AA_ASAP109_PD_NP21-217_AMY_1,AA_ASAP119_PD_NP22-55_AMY_1,DA474_ASAP24_PD_NP16-25_AMY_1,DA512_ASAP60_ctrl_NP19-45_AMY_1,DA802_ASAP40_PD_NP19-23_AMY_1,DA801_ASAP53_ctrl_NP19-36_AMY_1,AA_ASAP112_ctrl_NP16-293_AMY_2,AA_ASAP120_PD_NP16-285_AMY_2,AA_ASAP121_PD_NP17-232_AMY_2,ASAP122_PD_NP19-91_AMY_2,AA_ASAP126_PD_NP19-137_AMY_2,AA_ASAP123_ctrl_NP19-218_AMY_2,AA_ASAP128_PD_NP21-04_AMY_2,AA_ASAP124_ctrl_NP22-37_AMY_2,AA_ASAP131_PD_NP23-21_AMY_2,DA778_ASAP31_PD_NP18-117_AMY_2,DA791_ASAP50_ctrl_NP18-159_AMY_2,DA780_ASAP37_PD_NP19-16_AMY_2,DA783_ASAP45_PD_NP19-255_AMY_2,DA793_ASAP53_ctrl_NP19-36_AMY_2,DA811_ASAP18_PD_NP16-140_AMY_2,DA807_ASAP29_PD_NP17-191_AMY_2,DA814_ASAP35_PD_NP18-304_AMY_2,DA805_ASAP56_ctrl_NP19-37_AMY_2,AA_ASAP110_ctrl_NP16-119_AMY_2,AA_ASAP113_ctrl_NP18-148_AMY_2,AA_ASAP114_PD_NP21-57_AMY_2,AA_ASAP115_PD_NP21-208_AMY_2,AA_ASAP109_PD_NP21-217_AMY_2,AA_ASAP119_PD_NP22-55_AMY_2,DA474_ASAP24_PD_NP16-25_AMY_2,DA512_ASAP60_ctrl_NP19-45_AMY_2,DA802_ASAP40_PD_NP19-23_AMY_2,DA801_ASAP53_ctrl_NP19-36_AMY_2,AA_ASAP111_ctrl_NP16-284_AMY_3,AA_ASAP112_ctrl_NP16-293_AMY_3,AA_ASAP120_PD_NP16-285_AMY_3,AA_ASAP121_PD_NP17-232_AMY_3,ASAP122_PD_NP19-91_AMY_3,AA_ASAP123_ctrl_NP19-218_AMY_3,AA_ASAP128_PD_NP21-04_AMY_3,AA_ASAP124_ctrl_NP22-37_AMY_3,AA_ASAP131_PD_NP23-21_AMY_3,DA778_ASAP31_PD_NP18-117_AMY_3,DA791_ASAP50_ctrl_NP18-159_AMY_3,DA780_ASAP37_PD_NP19-16_AMY_3,DA783_ASAP45_PD_NP19-255_AMY_3,DA793_ASAP53_ctrl_NP19-36_AMY_3,DA811_ASAP18_PD_NP16-140_AMY_3,DA807_ASAP29_PD_NP17-191_AMY_3,DA805_ASAP56_ctrl_NP19-37_AMY_3,AA_ASAP110_ctrl_NP16-119_AMY_3,AA_ASAP113_ctrl_NP18-148_AMY_3,AA_ASAP114_PD_NP21-57_AMY_3,AA_ASAP115_PD_NP21-208_AMY_3,AA_ASAP109_PD_NP21-217_AMY_3,AA_ASAP119_PD_NP22-55_AMY_3,DA474_ASAP24_PD_NP16-25_AMY_3,DA512_ASAP60_ctrl_NP19-45_AMY_3,DA803_ASAP48_ctrl_NP17-256_AMY_3,DA802_ASAP40_PD_NP19-23_AMY_3,DA801_ASAP53_ctrl_NP19-36_AMY_3,AA_ASAP112_ctrl_NP16-293_AMY_4,AA_ASAP126_PD_NP19-137_AMY_4,AA_ASAP123_ctrl_NP19-218_AMY_4,AA_ASAP131_PD_NP23-21_AMY_4,DA778_ASAP31_PD_NP18-117_AMY_4,DA791_ASAP50_ctrl_NP18-159_AMY_4,DA783_ASAP45_PD_NP19-255_AMY_4,DA793_ASAP53_ctrl_NP19-36_AMY_4,DA811_ASAP18_PD_NP16-140_AMY_4,DA807_ASAP29_PD_NP17-191_AMY_4,DA805_ASAP56_ctrl_NP19-37_AMY_4,AA_ASAP110_ctrl_NP16-119_AMY_4,AA_ASAP113_ctrl_NP18-148_AMY_4,AA_ASAP114_PD_NP21-57_AMY_4,AA_ASAP115_PD_NP21-208_AMY_4,AA_ASAP119_PD_NP22-55_AMY_4,DA474_ASAP24_PD_NP16-25_AMY_4,DA512_ASAP60_ctrl_NP19-45_AMY_4,DA802_ASAP40_PD_NP19-23_AMY_4,DA801_ASAP53_ctrl_NP19-36_AMY_4,AA_ASAP112_ctrl_NP16-293_AMY_5,AA_ASAP120_PD_NP16-285_AMY_5,AA_ASAP121_PD_NP17-232_AMY_5,ASAP122_PD_NP19-91_AMY_5,AA_ASAP126_PD_NP19-137_AMY_5,AA_ASAP123_ctrl_NP19-218_AMY_5,AA_ASAP128_PD_NP21-04_AMY_5,AA_ASAP124_ctrl_NP22-37_AMY_5,AA_ASAP131_PD_NP23-21_AMY_5,DA778_ASAP31_PD_NP18-117_AMY_5,DA791_ASAP50_ctrl_NP18-159_AMY_5,DA779_ASAP33_PD_NP18-287_AMY_5,DA780_ASAP37_PD_NP19-16_AMY_5,DA783_ASAP45_PD_NP19-255_AMY_5,DA793_ASAP53_ctrl_NP19-36_AMY_5,DA811_ASAP18_PD_NP16-140_AMY_5,DA807_ASAP29_PD_NP17-191_AMY_5,DA814_ASAP35_PD_NP18-304_AMY_5,DA815_ASAP37_PD_NP19-16_AMY_5,DA805_ASAP56_ctrl_NP19-37_AMY_5,AA_ASAP110_ctrl_NP16-119_AMY_5,AA_ASAP113_ctrl_NP18-148_AMY_5,AA_ASAP114_PD_NP21-57_AMY_5,AA_ASAP115_PD_NP21-208_AMY_5,AA_ASAP109_PD_NP21-217_AMY_5,AA_ASAP119_PD_NP22-55_AMY_5,DA474_ASAP24_PD_NP16-25_AMY_5,DA512_ASAP60_ctrl_NP19-45_AMY_5,DA800_ASAP20_PD_NP16-160_AMY_5,DA803_ASAP48_ctrl_NP17-256_AMY_5,DA802_ASAP40_PD_NP19-23_AMY_5,DA801_ASAP53_ctrl_NP19-36_AMY_5
HERV_dup1036,chr16,62977783,62986249,-,8467,0.0531914893617021,0.025,0,0.0725552050473186,0,0.0178571428571429,0,0,0,0.0474040632054176,0.0139275766016713,0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup1038,chr16,65227197,65235363,-,8167,0.00531914893617021,0,0,0,0,0,0.0135593220338983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941619585687382,0,0,0,0,0,0,0
HERV_dup1046,chr16,86739329,86747655,-,8327,0.0292553191489362,0.02,0,0.00315457413249211,0.00625,0,0.011864406779661,0,0,0.036117381489842,0.00557103064066852,0.0505050505050505,0,0,0,0,0,0,0,0,0.00862068965517241,0.00775193798449612,0,0,0,0,0.185430463576159,0,0.00185873605947955,0,0.0412371134020619,0.00291545189504373,0.00864553314121038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176056338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440528634361234,0,0,0,0,0,0.00371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000966183574879227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup1047,chr16,8833027,8836708,-,3682,0,0,0.0196078431372549,0.0157728706624606,0,0,0.0271186440677966,0,0,0,0,0,0,0,0,0.19047619047619,0,0,0,0.00340136054421769,0,0,0,0,0.0441176470588235,0,0,0,0,0,0,0.00291545189504373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178571428571429,0.00176056338028169,0.00396301188903567,0.0034965034965035,0,0.0707395498392283,0,0,0,0.00256410256410256,0,0.0103626943005181,0,0,0,0,0,0,0.012012012012012,0,0,0,0,0.170886075949367,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0.00531914893617021,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318979266347687,0,0,0,0,0,0,0,0,0.00127226463104326,0,0,0,0,0,0,0.00881834215167548,0.0181268882175227,0,0,0,0,0,0.00106609808102345,0.00561797752808989,0.00483091787439614,0,0.165562913907285,0.00117924528301887,0.0037037037037037,0.00376175548589342,0.00583279325988334,0,0,0.00247218788627936,0.00253378378378378,0.0121212121212121,0,0,0,0.00300751879699248
HERV_dup1048,chr16,8837971,8845472,-,7502,0,0,0,0.00630914826498423,0.01875,0,0.0508474576271186,0.00431034482758621,0,0.0270880361173815,0.00557103064066852,0.0404040404040404,0,0.00333796940194715,0,0,0,0,0.0592105263157895,0.0204081632653061,0.163793103448276,0.0193798449612403,0.0206896551724138,0,0.00980392156862745,0.00680272108843537,0,0,0.016728624535316,0,0,0.0087463556851312,0.0144092219020173,0.31,0.0357142857142857,0.0453563714902808,0,0.211081794195251,0,0.00342465753424658,0.029535864978903,0,0.0218181818181818,0.00696864111498258,0.0427350427350427,0,0.0324675324675325,0,0.0277777777777778,0.0485436893203883,0.0121457489878543,0.232142857142857,0.0264084507042254,0.023778071334214,0.013986013986014,0.0856573705179283,0,0,0.0122699386503067,0.0206185567010309,0.0205128205128205,0,0,0,0,0,0,0,0.0342205323193916,0.249249249249249,0,0.0040650406504065,0.0111731843575419,0.043859649122807,0.113924050632911,0,0.0223048327137546,0.0657894736842105,0.00862068965517241,0.033033033033033,0,0.0125,0,0,0,0.0573248407643312,0,0.0264900662251656,0,0.107142857142857,0.226744186046512,0,0,0,0.0153846153846154,0,0,0,0,0,0,0.00687285223367698,0,0,0,0,0,0.00413223140495868,0,0,0,0.188295165394402,0,0.030952380952381,0.0174880763116057,0.000499251123315027,0.134431916738942,0.102409638554217,0.0652557319223986,0.181268882175227,0.0161290322580645,0.00606060606060606,0,0.150280898876405,0,0.0501066098081023,0.0224719101123595,0.0280193236714976,0.0220994475138122,0.529801324503311,0.0141509433962264,0,0.0231974921630094,0.0278677900194426,0,0.00753295668549906,0.0815822002472188,0.0143581081081081,0,0,0,0.0281124497991968,0.075187969924812
HERV_dup1049,chr16,9668891,9677042,-,8152,0.00531914893617021,0.01,0,0.00315457413249211,0,0,0.00169491525423729,0.00431034482758621,0,0.00225733634311512,0.00557103064066852,0.0303030303030303,0,0,0,0,0,0,0.00657894736842105,0.00680272108843537,0,0.00387596899224806,0,0.0303030303030303,0,0.00226757369614512,0,0,0.00185873605947955,0,0.0103092783505155,0.0116618075801749,0,0.01,0.0119047619047619,0,0,0,0.0175438596491228,0,0.00421940928270042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518134715025907,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0.00862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173460537727667,0,0,0,0,0,0,0.00140449438202247,0,0.00106609808102345,0,0.00386473429951691,0,0,0,0,0,0.000648088139987038,0,0,0,0,0,0,0,0,0.00300751879699248
HERV_dup1050,chr1,70366862,70372373,+,5512,0.0212765957446809,0.025,0.0294117647058824,0.0189274447949527,0.04375,0.0357142857142857,0.0406779661016949,0.0107758620689655,0,0.018058690744921,0.0167130919220056,0.0101010101010101,0,0.00361613351877608,0,0,0,0,0.0131578947368421,0.0136054421768707,0.0603448275862069,0.0116279069767442,0.0482758620689655,0.0151515151515152,0.0196078431372549,0.0090702947845805,0.00662251655629139,0,0.00185873605947955,0,0,0.0174927113702624,0,0.03,0.0714285714285714,0.0107991360691145,0,0.00527704485488127,0.0175438596491228,0.00114155251141553,0.00421940928270042,0,0.00363636363636364,0.0104529616724739,0.0427350427350427,0.0289855072463768,0.0324675324675325,0.0053475935828877,0.0401234567901235,0.0194174757281553,0.0283400809716599,0.0178571428571429,0.0246478873239437,0.0145310435931308,0.0122377622377622,0.0119521912350598,0.00643086816720257,0,0.00613496932515337,0.0446735395189003,0.00512820512820513,0.0454545454545455,0.0466321243523316,0,0.00645161290322581,0,0,0,0,0,0.00440528634361234,0.0040650406504065,0.0111731843575419,0.0087719298245614,0,0,0.00743494423791822,0.0263157894736842,0.00862068965517241,0.003003003003003,0,0,0.003003003003003,0,0.00900900900900901,0,0.0265957446808511,0.0033112582781457,0,0.0357142857142857,0.0232558139534884,0,0,0,0,0,0,0,0,0,0.00884955752212389,0.00343642611683849,0,0,0.00170357751277683,0,0,0.00413223140495868,0,0,0.00921658986175115,0.0089058524173028,0,0.00238095238095238,0.00238473767885533,0.00449326010983525,0.00346921075455334,0.00602409638554217,0.00352733686067019,0.00604229607250755,0.00806451612903226,0.0121212121212121,0.0078125,0.0168539325842697,0.0050251256281407,0.0170575692963753,0.0337078651685393,0.0144927536231884,0.00552486187845304,0.0198675496688742,0.0224056603773585,0,0.00501567398119122,0.00712896953985742,0.00376647834274953,0.00188323917137476,0.00618046971569839,0.0202702702702703,0,0,0.0178571428571429,0.00803212851405622,0.0330827067669173
HERV_dup1052,chr17,11971744,11977338,+,5595,0.023936170212766,0.02,0.0196078431372549,0.0757097791798107,0.0875,0,0.0203389830508475,0.0021551724137931,0,0.018058690744921,0.0473537604456825,0.0606060606060606,0,0.00500695410292072,0.0178571428571429,0,0.021505376344086,0,0,0,0,0.0116279069767442,0.0206896551724138,0,0.00490196078431373,0,0,0,0.0130111524163569,0,0,0,0.00576368876080692,0,0.0714285714285714,0.00647948164146868,0,0,0,0.0388127853881279,0.0147679324894515,0,0,0,0.0313390313390313,0,0.012987012987013,0,0.0216049382716049,0,0.00404858299595142,0,0.00880281690140845,0.0158520475561427,0.00699300699300699,0.00796812749003984,0,0,0,0.00687285223367698,0.00769230769230769,0.0454545454545455,0.181347150259067,0,0,0,0,0,0,0,0,0,0.00558659217877095,0.0263157894736842,0,0,0,0,0.0603448275862069,0.00900900900900901,0.0150943396226415,0.003125,0.003003003003003,0,0,0,0.0425531914893617,0,0,0,0.116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499251123315027,0.0173460537727667,0,0,0,0,0,0,0.00140449438202247,0,0,0,0.0241545893719807,0,0,0.0141509433962264,0,0,0.00388852883992223,0,0,0,0,0,0,0,0,0
HERV_dup1064,chr17,28230769,28239311,-,8543,0.023936170212766,0.025,0,0.0725552050473186,0,0.125,0.00677966101694915,0.00862068965517241,0,0.0090293453724605,0.00278551532033426,0,0,0,0,0,0,0,0,0,0,0,0.00689655172413793,0,0,0,0,0,0,0,0.278350515463918,0.0087463556851312,0.00288184438040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERV_dup1071,chr17,32964050,32974333,+,10284,0.00265957446808511,0.015,0,0,0,0,0.011864406779661,0,0,0,0,0,0,0,0,0,0,0,0,0.00340136054421769,0,0,0,0,0,0,0,0,0.00185873605947955,0,0,0.00291545189504373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352112676056338,0,0,0.00199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531914893617021,0,0,0,0,0,0,0,0,0,0,0,0,0.00537634408602151,0,0,0,0,0,0,0,0.00413223140495868,0,0,0,0.00381679389312977,1.55357142857143,0.0142857142857143,0,0,0.0329575021682567,0,0.00705467372134039,0,0,0.0424242424242424,0.03125,0.00421348314606742,0,0.0106609808102345,0,0.00289855072463768,0,0.0397350993377483,0.0129716981132075,0.0037037037037037,0.00313479623824451,0.00388852883992223,0,0,0.0828182941903585,0.00675675675675676,0,0.132478632478632,0,0,0
HERV_dup1073,chr17,35304803,35321153,+,16351,0,0,0,0.00315457413249211,0,0,0.00847457627118644,0.00646551724137931,0,0,0.00278551532033426,0,0,0,0,0,0,0,0,0,0,0,0.00689655172413793,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649350649350649,0,0,0,0,0,0.00176056338028169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531914893617021,0.0033112582781457,0,0,0.00581395348837209,0,0,0,0,0.00699300699300699,0.0120481927710843,0,0.00341296928327645,0.010752688172043,0.0176991150442478,0,0,0,0.00170357751277683,0,0,0.012396694214876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844594594594595,0,0,0,0,0
HERV_dup1079,chr17,43160044,43167807,-,7764,0.606382978723404,1.05,0.764705882352941,0.917981072555205,0.65625,0.482142857142857,0.330508474576271,0.314655172413793,0.344827586206897,0.451467268623025,0.713091922005571,1.12121212121212,0.783333333333333,0.0611961057023644,0.142857142857143,0.0158730158730159,0.311827956989247,0.5,0.644736842105263,1.1530612244898,1.20689655172414,1.06976744186047,1.29655172413793,0.590909090909091,0.519607843137255,0.387755102040816,0.437086092715232,0.846938775510204,0.355018587360595,0.388059701492537,0.329896907216495,0.574344023323615,0.250720461095101,1.38,1.36904761904762,0.542116630669546,0.252475247524752,0.686015831134565,0.087719298245614,0.0639269406392694,0.107594936708861,0.08,0.392727272727273,0.303135888501742,1.23076923076923,1.28985507246377,1.16883116883117,0.609625668449198,0.700617283950617,1.53398058252427,0.340080971659919,1.23214285714286,0.214788732394366,0.504623513870542,0.328671328671329,0.48804780876494,0.209003215434084,0.1,0.233128834355828,0.443298969072165,0.287179487179487,1.04545454545455,1.12953367875648,0.34640522875817,0.161290322580645,0.657407407407407,0.346590909090909,0.136363636363636,0.114068441064639,0.594594594594595,0.612334801762115,0.150406504065041,0.653631284916201,0.754385964912281,1.63291139240506,0.303370786516854,0.449814126394052,0.578947368421053,0.568965517241379,0.393393393393393,0.50188679245283,0.3875,0.207207207207207,0.113636363636364,0.135135135135135,0.280254777070064,0.925531914893617,0.182119205298013,0.0388349514563107,0.464285714285714,0.947674418604651,0.116279069767442,0.0309810671256454,0.0176991150442478,0,0.125874125874126,0.156626506024096,0.112068965517241,0.0887372013651877,0.397849462365591,0.194690265486726,0.0687285223367698,0.0781499202551834,0.0416666666666667,0.0630323679727428,0.05625,0.27190332326284,0.132231404958678,0.0112359550561798,0.027027027027027,0.110599078341014,0.402035623409669,0.160714285714286,0.557142857142857,0.14785373608903,0.0324513230154768,0.0919340849956635,0.216867469879518,0.405643738977072,0.392749244712991,0.5,0.148484848484848,0.7421875,0.36938202247191,0.0452261306532663,0.163113006396588,0.387640449438202,0.171014492753623,0.359116022099448,0.496688741721854,0.158018867924528,0.0666666666666667,0.1141065830721,0.0952689565780946,0.0828625235404896,0.125235404896422,0.336217552533993,0.147804054054054,0.0818181818181818,0.247863247863248,0.196428571428571,0.196787148594378,0.290225563909774
HERV_dup108,chr10,86635827,86644397,-,8571,0.0531914893617021,0,0,0,0,0,0.0186440677966102,0,0,0,0.00835654596100279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308641975308642,0,0,0,0,0,0,0,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034965034965035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241730279898219,0,0.335714285714286,0.143879173290938,0.00599101347978033,0.0685169124024285,0,0.0388007054673721,0,0,0.00303030303030303,0,0.0547752808988764,0.0100502512562814,0.0319829424307036,0.0168539325842697,0.0570048309178744,0,0,0.00589622641509434,0,0.0332288401253919,0.00194426441996111,0.00188323917137476,0.0112994350282486,0.00988875154511743,0,0.0181818181818182,0,0,0.0522088353413655,0.0511278195488722
HERV_dup1080,chr17,43323144,43334322,-,11179,0.00531914893617021,0,0,0,0,0,0.0101694915254237,0,0.0689655172413793,0,0,0,0,0.00639777468706537,0,0,0,0,0.0131578947368421,0,0,0,0.00689655172413793,0,0.0637254901960784,0,0,0,0,0,0,0,0,0,0,0.0151187904967603,0,0,0,0,0.040084388185654,0,0.101818181818182,0,0.0113960113960114,0,0.0324675324675325,0,0.0339506172839506,0.184466019417476,0,0.392857142857143,0.0264084507042254,0.011889035667107,0.0367132867132867,0.0318725099601594,0.0289389067524116,0,0,0.00687285223367698,0,0,0.00518134715025907,0,0,0,0,0,0.0190114068441065,0,0,0,0.0446927374301676,0,0.0379746835443038,0,0.00743494423791822,0,0.120689655172414,0.036036036036036,0.00754716981132075,0.053125,0.12012012012012,0,0,0,0.0319148936170213,0,0,0,0.127906976744186,0.0116279069767442,0,0,0,0,0,0,0,0.00537634408602151,0,0.00343642611683849,0,0.00641025641025641,0.0119250425894378,0,0,0,0,0,0,0.0521628498727735,0,0.0428571428571429,0.0421303656597774,0.000998502246630055,0,0,0.100529100529101,0.0845921450151057,0.00806451612903226,0,0.03125,0.0098314606741573,0,0.011727078891258,0,0.0115942028985507,0,0,0.0129716981132075,0.0185185185185185,0.0275862068965517,0.016850291639663,0,0,0.069221260815822,0.00506756756756757,0,0,0,0.0481927710843374,0.0616541353383459
HERV_dup1081,chr17,43338416,43349017,-,10602,0.0292553191489362,0,0,0.0126182965299685,0.025,0.0357142857142857,0.0559322033898305,0.0021551724137931,0,0.00451467268623025,0.0334261838440111,0,0,0.00139082058414465,0.0178571428571429,0,0.010752688172043,0,0.0197368421052632,0.00680272108843537,0.00862068965517241,0,0.0689655172413793,0.0151515151515152,0.0686274509803922,0,0,0.0306122448979592,0,0,0,0.0204081632653061,0.00576368876080692,0,0.0476190476190476,0.0151187904967603,0,0.00263852242744063,0.0175438596491228,0.00114155251141553,0.0105485232067511,0.00666666666666667,0.00363636363636364,0.0139372822299652,0.0911680911680912,0.0289855072463768,0.025974025974026,0,0.0555555555555556,0,0.00809716599190283,0.0357142857142857,0.0352112676056338,0.00396301188903567,0.0104895104895105,0.0159362549800797,0.00643086816720257,0.00588235294117647,0,0.0309278350515464,0.0179487179487179,0.0151515151515152,0.0466321243523316,0,0,0,0,0,0.0114068441064639,0,0.00440528634361234,0,0.0335195530726257,0,0.0126582278481013,0,0.0297397769516729,0.0263157894736842,0.0172413793103448,0.039039039039039,0.00377358490566038,0.003125,0.00900900900900901,0,0.027027027027027,0.0191082802547771,0.0106382978723404,0.0132450331125828,0,0,0.0348837209302326,0,0,0.00221238938053097,0,0.00699300699300699,0,0,0,0,0,0.00687285223367698,0.00159489633173844,0,0.00170357751277683,0,0,0.00413223140495868,0,0,0,0.00254452926208651,0,0,0.00874403815580286,0.000499251123315027,0.00173460537727667,0.0120481927710843,0.00881834215167548,0.00906344410876133,0.0161290322580645,0,0,0.0112359550561798,0,0.00639658848614072,0,0.00289855072463768,0,0,0.00589622641509434,0,0.00250783699059561,0.00453661697990927,0,0.00282485875706215,0.0123609394313968,0,0,0,0,0.00401606425702811,0.00150375939849624
HERV_dup1082,chr17,43352787,43357982,-,5196,0.023936170212766,0.01,0,0.00315457413249211,0,0,0.0525423728813559,0,0,0,0.0445682451253482,0,0,0,0.0178571428571429,0,0.010752688172043,0,0.00657894736842105,0.0136054421768707,0,0,0.0275862068965517,0,0.0490196078431373,0.00226757369614512,0.0132450331125828,0.0204081632653061,0.00185873605947955,0,0.0103092783505155,0.0116618075801749,0,0,0.0476190476190476,0.0107991360691145,0,0.00263852242744063,0.0350877192982456,0.00228310502283105,0.00632911392405063,0.0133333333333333,0.0109090909090909,0.00696864111498258,0.0398860398860399,0.0144927536231884,0.0194805194805195,0.0053475935828877,0.0308641975308642,0,0.00404858299595142,0.0178571428571429,0.028169014084507,0,0.0122377622377622,0.0119521912350598,0,0.00588235294117647,0,0.013745704467354,0.0128205128205128,0.00757575757575758,0.0310880829015544,0,0.00645161290322581,0,0.00568181818181818,0.0227272727272727,0.00760456273764259,0.003003003003003,0.013215859030837,0.00813008130081301,0.0782122905027933,0,0.00632911392405063,0,0.0148698884758364,0.0131578947368421,0.0172413793103448,0.0540540540540541,0.00377358490566038,0.00625,0.003003003003003,0,0,0.0254777070063694,0.0159574468085106,0.00993377483443709,0,0,0.0290697674418605,0,0,0,0,0,0,0,0.0068259385665529,0,0,0.00687285223367698,0,0,0,0,0,0,0,0,0,0.00763358778625954,0,0.00238095238095238,0.00238473767885533,0.000998502246630055,0.000867302688638335,0,0.0017636684303351,0.00302114803625378,0.0161290322580645,0.00303030303030303,0,0.00561797752808989,0.0050251256281407,0.00533049040511727,0.0112359550561798,0.00289855072463768,0,0.00662251655629139,0.0106132075471698,0,0.00188087774294671,0.00194426441996111,0,0,0.00618046971569839,0.00422297297297297,0.00303030303030303,0.00427350427350427,0,0,0.00451127819548872
